Title,Rating,Genre,Description,Casts,Country
Sung Tong (2007),Three Stars,"Drama , Drama , Fantasy , Historical , Romance , Thailand | Episodes 50",Sung Tong,"{'', 'Sritham Pasin\nSupport Role', 'Lek Jesada Roongsakorn\nSupport Role', 'Yam Thamolpan Panuchitputtiwong\nSupport Role', 'Ton Woranan Promul\nSupport Role', 'Mild Tarntara Rongrung\nMain Role', 'Dear Parisa Tuntanavivat\nSupport Role', 'Support Role', 'Phone Katawut Pinthong\nSupport Role', 'Ploy Ploynarin Sornarin\nGuest Role', 'Fon Putcharamai Sukpraserd\nSupport Role', 'Nott Wasu Pratumratwattana\nMain Role', 'Au Ruttima Gulyanon\nSupport Role', 'Rattanapakdee Pratamaporn\nSupport Role', 'Tong Chanakarn Thantree\nSupport Role'}",Thailand
Hong Hoon (2014),Two & Half Stars,"Drama , Drama , Horror , Mystery , Thailand | Episodes 19",This modern adaptation of a classic horror tale revolves around two people whose loved ones die after they get a wax figure shaped like themselves. An investigation into the deaths brings the two together as they seek the truth behind the mystery.,"{'Ananda Everingham\nMain Role', 'Benchathikun Somphop\nSupport Role', 'Nalinthip Phoemphattharasakun\nSupport Role'}",Thailand
Virus Wai Love: Nakrob Chut Kao (2021),Three & Half Stars,"Drama , Comedy , Drama , Romance , Thailand | Episodes 10",The story is about the romance between a female doctor and a playboy engineering student during the COVID-19 pandemic. ,"{'Pair Arpassara\nSupport Role', 'Lumpraploeng Ping\nUnknown Role', 'Teerathananpat Anyarin\nMain Role', 'Worrapon Jintakoson\nMain Role'}",Thailand
Upcoming Dramas,Four Stars,"Drama , Drama , Thailand | Episodes 10",Upcoming Dramas,"{'', 'White Sayamrat Buajoroen\nSupport Role', 'Teerathananpat Anyarin\nMain Role', 'Lek Aisoon\nSupport Role', 'Phatchaya Phiansamoe\nSupport Role', 'Thongchua Pete\nSupport Role', 'Oath Ratthee\nSupport Role', 'Louis Hesse\nMain Role', 'Support Role', 'Matawee Theeraleekul\nSupport Role', 'Winravee Yaisamoe\nSupport Role', 'Payakaroon Samart\nSupport Role', 'Toast Aukkarat Jittasiri\nSupport Role', 'Tik Chatmongkol Bumpen\nSupport Role', 'Tide Ekkapun Bunluerit\nSupport Role', 'Panadda Komaratat\nSupport Role', 'Ingfah Kedkhum\nSupport Role', 'Jor George Tapanut\nSupport Role', 'Tum Rossarin Jantra\nSupport Role'}",Thailand
1000 Stars (2021),Three & Half Stars,"Drama , Drama , Romance , Thailand | Episodes 10+","A volunteer teacher dies in a tragic accident, in which her heart is transplanted to Tian. Through a series of diary entries Tian learns about her life; her secrets and interests. Including her promise to Chief Forest officer Phupha, about counting a thousand stars with him. Tian then decides to follow in her footsteps and complete her dream. With Tian a new volunteer teacher, he attempts to befriend Phupha. Yet, Phupha gives off a cold exterior. Slowly the two grow close, but Tian's heart beats fast around the forest officer. As he starts to fall for him, much like its previous owner did. But with the area being dangerous, can they keep their thousand-star promise?","{'', 'Jamie Juthapich Indrajundra\nGuest Role', 'Phumphothingam Nawat\nSupport Role', 'Drake Sattabut Laedeke\nSupport Role', 'Witaya Jethapai\nSupport Role', 'Khaotung Thanawat Rattanakitpaisan\nSupport Role', 'Support Role', 'Watthanasetsiri Pirapat\nMain Role', 'Surasak Chaiat\nGuest Role', 'Ammarat Jakkrit\nSupport Role', 'Arsalprakit Krittanai\nSupport Role', 'Aye Sarunchana Apisamaimongkol\nSupport Role', 'Champ Nattharat Kornkaew\nSupport Role', 'Paweena Charivsakul\nSupport Role', 'Backaof Aof Noppharnach\nUnknown Role', 'Mix Sahaphap Wongratch\nMain Role', 'Suphakan Thanongsak\nSupport Role'}",Thailand
Chart Suer Pun Mungkorn (2018),Three Stars,"Drama , Action , Drama , Romance , Thailand | Episodes 32","Lim Bun Hou or Songward is fired from lieutenant school because he is Chinese man even if he will graduate soon, but he don't give up with his destiny. He will never go back to manage the teahouse which his family's business that is full of lustful, but can he get away from that place when he still be in Yaowaratch? He decides to sell rice, and be supported by colonel Punyuth or Aye who is his adopted brother that is Thai family adopt him because the one benefit. The way of Songward is defamed, and finally he have to mess with crime and competition in Yaowaratch, but the tiger like him is chained with gratitude of Chinese family that is his uncle, and also Aye who adopted him. He have to exchange everything with his tear and life of the girl who he love most. Tiang Ju's parents have to die, her house become the teahouse, and she have to be orphan that is vagrant since she was 12 years old. Because of Lim Meng Hong's egregiousness, so she only can keep her rancor in her heart, and wait for disaster of Lim Meng Hong. She need him to leave this cruel uncle, but it never happen because Lim Bun Hou kill someone for Lime Meng Hong and he will also find the way to part her and hia Hou away. Songward love Tiang Ju so much, and cherish of her since she was child. Songward wait for Tiang Ju to grow up as magnificent girl who beside him but when it's that time. Everything can't easily end up. Tiang Ju can't be as before, and Songward can't leave anything among kindness, love and rancor. No matter what happen, Songward will self-immortally keep fighting, and he will fight like a tiger. One day, he will be great guy that like great dragon, and Tiang Ju will live beside him in one day.","{'Apo Nattawin Wattanagitiphat\nSupport Role', 'Sricharoon Maneerat\nSupport Role', 'Ma James\nLim Bun Hou/Songward\nMain Role', 'Paisarnkulwong Vachiravit\nSupport Role', 'Jarujinda Danai\nSupport Role', 'Diana Flipo\nTian Ju\nMain Role', 'Jongkesakorn Ekkaphong\nSupport Role', 'Bunprachom Rawiwan\nSupport Role', 'Teemarkorn Attaporn\nDirector'}",Thailand
Ruk Mai Leum (2019),Three & Half Stars,"Drama , Drama , Romance , Thailand | Episodes 18","Bank, the heir of a millionaire, is being chased by someone who wants to kill him. He was seriously injured, so he hid at the Norah group. Baifern, the daughter of the leader, takes care of him and soon they develop feelings for each other, while he investigates who tried to kill him. Bank decides to go back to Bangkok. He promised Baifern that he will come back to her as soon as he's done, but something happens that parts them away. ","{'', 'Petch Boranin\nSupport Role', 'Thamapreedanan Nattarika\nSupport Role', 'Support Role', 'R Arnuttaphol Sirichomsaeng\nSupport Role', 'Billy Ogan\nSupport Role', 'Phollawat Manuprasert\nSupport Role', 'Phoosit Ampha\nSupport Role', 'Arisara Tongborisuth\nSupport Role', 'Wiwattanawarang Oabnithi\nMain Role', 'Paramej Noiam\nSupport Role', 'Camilla Kittivat Kirn\nMain Role', 'Suzana Renaud\nSupport Role', 'Junior Kornrawich Sungkibool\nSupport Role'}",Thailand
Manee Naka (2019),Four Stars,"Drama , Drama , Fantasy , Romance , Thailand | Episodes 43","Manee Naet a Naka/Serpent, who is known for her beauty sneaks to earth while her fiancé Mujalin Nakarat is observing religious precepts (meditation) during Buddhist Lent. Manee comes across a human name Chonlathit who was victim of an attempted murder. She sacrificed a glass orb to save his life. Her choice binds them together as they are now telepathically connected. They can sense and see events that occurs within the other person as if they were in the scenario themselves. Chonlathit is the heir of a massive fortune who has an assassination order taken out on his life, for his inheritance. Manee happens to find Chonlathit because Tatchai’s men attempt to drown him. After saving his life, Manee lives with Chonlathit and learns of the human world. She becomes immersed by humans and their way of life. She is often bullied by Dutjan, who is in love with Chonlathit. One day, Manee is unable to tolerate Dutjan’s bullying and transform into her Nakee form. Luckily she is able to erase their memories as she does with anyone who finds out her secret. Pakee who is Chonlathit’s best friend attempts to find the culprit behind his murder plot and is certain that it is Tatchai. However, one day Chonlathit sees her in her Nakee form. Initially, he feared her but the power of love allowed him to accept her for who she is. Without noticing, Chonlathit had fallen for Manee Naet. Despite their strong bonded love, there are many obstacles that await the human and his serpent princess. King Mujalin Nakarat who has come to retrieve Manee Naet, the contant plots to murder Chonlathit, Ninrat (another Nakee who is in love with Mujalin) attempts to ruin Manee Naet, Sadayu who is Cholathit’s heart’s competitor. The chaos and constant interference in their lives causes Manee to take her form as a Nakee and harm innocent people. In the end will the love of the serpent princess and her human end happily ever after?","{'', 'Danbawornkiat Jira\nMain Role', 'Reungwoot Passin\nSupport Role', 'Nok Usanee Wattana\nSupport Role', 'Sriwanna Gaewalin\nMain Role', 'Nittayaros Phumiphathit\nSupport Role', 'Support Role', 'Krung Srivilai\nSupport Role', 'Punpop Sitang\nSupport Role', 'Phoosit Ampha\nSupport Role', 'Puangklang Yuttana\nMain Role', 'Arisara Tongborisuth\nSupport Role', 'Rong Kaomulkadee\nSupport Role', 'Aujjima Kosuma\nSupport Role', 'Thongwattana Dilok\nSupport Role', 'Mungkorn Paphawin Hongcheon\nSupport Role'}",Thailand
The Cupid Coach (2021),Two & Half Stars,"Drama , Comedy , Drama , Romance , Sports , Thailand | Episodes 10+","Latte is a young footballer who has to rest during competition season due to a knee injury. During this time, he decides to open a coffee shop with one of his friends on the team, Arty. Latte is determined to become a football player again until Nam Nam, a close friend, brings over Phudit. Physiotherapy becomes the starting point of their love. What will happen to the love of these two people when a handsome young cupid comes to help them, but unexpected events occur?","{'Noey Areeya Jitwikham\nMain Role', 'Seua Pongphisut Tongsamut\nMain Role', 'Tee Khunakorn Sunantham\nMain Role', 'X Teerapat Somchaiya\nMain Role', 'Peace Nutchanon Juengdamrongkit\nMain Role'}",Thailand
One Year 365 Wan Ban Chun Ban Tur (2019),Three Stars,"Drama , Comedy , Family , Romance , Thailand | Episodes 10","Mook, a single mother who lives with her 5 daughters, finds love with Tum, a widower with two children. They want to get married, but they're not sure if their children would be okay with this decision. Petch, Mook's eldest daughter, didn't want to see her mother regret because of love while Boom, Tum's son, was happy with their love. Since Mook and Tum don't know whether their children will be compatible, the two families then formed an agreement to try to live together for 1 year. If anyone in the house is not happy living together, Mook and Tum will give up.","{'', 'La-ongmanee Jirayu\nBoom\nMain Role', 'Ice Nattarat Noprattayakorn\nMain Role', 'Namsai Pichayapa Natha\nMain Role', 'Juné Plearnpichaya Komalarajun\nMain Role', 'Mewnich Nannaphas Loetnamchoetsakun\nMain Role', 'Fond Natticha Chantaravareelekha\nMain Role', 'Mam Kathaleeya McIntosh\nMook\nMain Role', 'Main Role', 'Cherprang Areekul\nPetch\nMain Role', 'Wee Weeraya Zhang\nMain Role', 'Jane Kunjiranut Intarasin\nMain Role', 'Pun Punsikorn Tiyakorn\nMain Role', 'Sanya Kunakorn\nTum\nMain Role'}",Thailand
Prao (2014),Two & Half Stars,"Drama , Action , Drama , Romance , Thailand | Episodes 34","A Thailand superstar named Proud, who’s quite conceited and untouchable hence her name, finds herself caught in a murder mystery as she has witnessed a murder and is being chased after by the culprits. The superstar who has fear of getting shot dead ran away and got herself a bodyguard, an ex-cop named Somchai to protect her. Meanwhile, her manager, Frank has to face the media and find a solution to this problem. With his superstar missing Frank found a Proud lookalike by the name Min. The poor Min is hired by Frank to pretend to be the superstar in the meantime. This escalate the problem even more when there’s a reporter like Sutkhet questioning the fake Proud and seek to get to the bottom of the truth. ","{'', 'Sararat Rumruangwong\nSupport Role', 'Sopha Wathit\nGuest Role', 'Mengmum Kittiphat Rattanaserani\nSupport Role', 'Thongchai Prasongsanti\nUnknown Role', 'Chomwichai Meksuwan\nSupport Role', 'Min Ratawan Aomtisong\nSupport Role', 'Jarujinda Duangdao\nSupport Role', 'Supansa Nuengpirom\nSupport Role', 'Thanyakan Thanakitananon\nSupport Role', 'Chaichua Patcharapa\nMain Role', 'Nutt Atirutt Singhaaumpol\nSupport Role', 'Promsut Tunsinee\nSupport Role', 'Bee Matika Attakornsiripho\nSupport Role', 'Jumroenketpratipe Juti\nSupport Role', 'Rapanich Arnus\nSupport Role', 'Rachawat Klipngern\nGuest Role', 'Bumrungrak Kantapong\nSupport Role', 'Kanarot Sukollawat\nMain Role'}",Thailand
Siang Euan Sateuan Dao (2019),Three Stars,"Drama , Drama , Music , Romance , Thailand | Episodes 52","Dao, a girl from the countryside, dreams of becoming a singer while Klui, her lover, dreams of becoming a composer for Dao. Team, the son of a big records company, offers Dao and Klui a chance to chase their dreams. However, Dao has to encounter many obstacles – her father’s death, her stepmother and stepbrother’s exploitation, the attack from Heng, the local mafia, the envy of Yeewa and Rungtiwa, the other singers from the same label, as well as Lucy, who wants Dao to be the artist under her label. Meanwhile, Klui also faces a hard time since he is attacked by Heng until he loses his ability to speak. The situation worsens when he misunderstands that Dao fell in love with Team. Being disabled, Klui loses his confidence and decides to stay away from Dao, though he does not give up his dream of composing a song for her. Nevertheless, Klui does not know that Dao’s dream will never be completed without her lover’s presence. Will the couple surpass all the obstacles and reunite again?","{'', 'Munyadon Kanokchat\nSupport Role', 'Phawaphutanon Aphiradi\nSupport Role', 'Sui Pornnapa Thepthinnakorn\nSupport Role', 'Tae Teetatch Janyasirigoon\nSupport Role', 'Mokjok Jaturong\nSupport Role', 'Charnlekha Yuthapichye\nSupport Role', 'Support Role', 'Point Cholawit Meetongcom\nMain Role', 'Rungrat Mengpanit\nMain Role', 'Knomjean Kullamas Limpawutivaranon\nSupport Role', 'Thongkao Pattarachokechai\nSupport Role', 'Na Phuang Chernyim\nGuest Role', 'Rung Suriya\nSupport Role', 'Bank Chanathip Phisutereewong\nSupport Role', 'Sirintra Niyakorn\nGuest Role', 'Payakaroon Samart\nSupport Role'}",Thailand
Buang Ruk Satan (2018),Two & Half Stars,"Drama , Business , Drama , Romance , Thailand | Episodes 10","Hemarat intends to buy a land where a riding park is located and owned by Chompoonit's family. He wants to turn the park into a shopping center, but Nit refuses this transaction. Hem does everything in order to subdue her himself. Nit – a well heeled women in business – has sufficient experience to solve all the problems that are created by Hem. They are involved in the business game, unaware of a powerful opponent lurking in the shadows. When they become more vulnerable, the competitor takes a step ahead as Hem falls in love with Nit and decides to end the war and help her. ","{'', 'Pao Varit Hongsananda\nSupport Role', 'Orapan Panthong\nUnknown Role', 'Balenciaga Rasri\nMain Role', 'Natalie Chiaravanond\nSupport Role', 'Nicha Palwatwichai\nSupport Role', 'Patsarakorn Chirathivat ""Pok""\nSupport Role', 'Leowrakwong Teerapong\nSupport Role', 'Akkarawanit Akwin\nSupport Role', 'Support Role', 'Yodmanu Pamornmontri\nSupport Role', 'Pakpai Pareena Busayasiri\nSupport Role', 'Fai Nutchanat Prasobsak\nSupport Role', 'Dome Pakorn Lum\nMain Role', 'Gade Thanya Rattanamalakul\nSupport Role', 'Boss Jukkaphan Wongkanit\nSupport Role', 'Maneenuch Smerasut\nGuest Role', 'Thongwattana Dilok\nSupport Role'}",Thailand
