Title,Rating,Genre,Description,Casts,Country
The River Children (2014),Not Rated,"Drama , Drama , Historical , Chinese | Episodes 43","The River Children , The River Children Chinese Drama, Watch 大河儿女 eng sub, The River Children online ep 1, ep 2, ep 3, ep 4, watch 大河儿女 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, The River Children dub drama Cantonese, watch The River Children ep 11, ep 12, ep 13, ep 14, ep 15, The River Children drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB The River Children english subtitle, The River Children chinese subtitle, The River Children kdrama, Watch 大河儿女 free drama online - The River Children kissasian, The River Children myasiantv, The River Children dramacool, The River Children dramanice, The River Children newasiantv, The River Children drama3s .","{'', 'Tong Yao\nUnknown', 'Zhang Xin Yi\nSupport Role', 'Zhao Jun\nSupport Role', 'Iris-Dido\nSupport Role', 'Wang Ce\nSupport Role', 'An Jian\nUnknown Role', 'Feng Lei\nSupport Role', 'Yu Heng\nSupport Role', 'Bai Hai Tao\nSupport Role', 'Chen Bao Guo\nMain Role', 'Zhang Yong Qiang\nSupport Role', 'Liu Jin Shan\nGuest Role', 'Yu Hong Liang\nSupport Role', 'Support Role', 'Li Xiao Ran\nSupport Role', 'Li Feng Qian\nGuest Role', 'Zhao Jin Tao\nSupport Role', 'Zhang Yong Jian\nSupport Role'}",Chinese
Romantic Life (2004),Not Rated,"Drama , Drama , Historical , Romance , Chinese | Episodes 32","Romantic Life , Romantic Life Chinese Drama, Watch 血色浪漫 eng sub, Romantic Life online ep 1, ep 2, ep 3, ep 4, watch 血色浪漫 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, Romantic Life dub drama Cantonese, watch Romantic Life ep 11, ep 12, ep 13, ep 14, ep 15, Romantic Life drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB Romantic Life english subtitle, Romantic Life chinese subtitle, Romantic Life kdrama, Watch 血色浪漫 free drama online - Romantic Life kissasian, Romantic Life myasiantv, Romantic Life dramacool, Romantic Life dramanice, Romantic Life newasiantv, Romantic Life drama3s .","{'', 'Wang Chun Yuan\nSupport Role', 'Chen Bao Guo\nSupport Role', 'Zhao You Liang\nSupport Role', 'Wang Qing\nSupport Role', 'Cui Bin Bin\nSupport Role', 'Ceng Xiao Long\nSupport Role', 'Ma He\nSupport Role', 'Fu Biao\nSupport Role', 'Support Role', 'Ma Yuan\nSupport Role', 'Lian Yi Ming\nMain Role', 'Tian Yuan\nGuest Role', 'Cao Cao\nSupport Role', 'Du Liang\nUnknown Role', 'Chu Shuan Zhong\nSupport Role', 'Wang Li Ke\nSupport Role', 'Liu Ye\nMain Role', 'Ye Jing\nSupport Role', 'Sun Betty\nMain Role'}",Chinese
Definitely Not Today (2021),Three Stars,"Drama , Drama , Life , Romance , Youth , Chinese | Episodes 8","Drama , Drama , Life , Romance , Youth , Chinese","{'Li Jia Hao\nSupport Role', 'Figaro Tseng\nSupport Role', 'Vivienne Tien\nMain Role', 'Liang Jing Kang\nMain Role', 'Yang Bo\nSupport Role', 'Tian Yuan\nSupport Role'}",Chinese
Double Tap (2021),One & Half Star,"Drama , Crime , Detective , Drama , Mystery , Chinese | Episodes 12+","Double Tap , Double Tap Chinese Drama, Watch 双探 eng sub, Double Tap online ep 1, ep 2, ep 3, ep 4, watch 双探 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, Double Tap dub drama Cantonese, watch Double Tap ep 11, ep 12, ep 13, ep 14, ep 15, Double Tap drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB Double Tap english subtitle, Double Tap chinese subtitle, Double Tap kdrama, Watch 双探 free drama online - Double Tap kissasian, Double Tap myasiantv, Double Tap dramacool, Double Tap dramanice, Double Tap newasiantv, Double Tap drama3s .","{'', 'Zhao Rui\nSupport Role', 'Xing Jia Dong\nSupport Role', 'Roc Chen\nUnknown Role', 'Chen Zhou Fei\nUnknown Role', 'Shen Qi\nSupport Role', 'Qi Shuai', 'Zhang Guo Qiang\nSupport Role', 'Gao Jin\nSupport Role', 'Zheng Chu Yi\nSupport Role', 'Yi Yun He\nSupport Role', 'Feng Bing\nSupport Role', 'Chen Ming Hao\nSupport Role', 'Support Role', 'Da Peng\nMain Role', 'Zhou Tie\nSupport Role', 'Liu Vivienne\nSupport Role', 'Zhang Lin\nSupport Role', 'Duan Yi Hong\nUnknown Role', 'Liu Bei Bei\nUnknown Role'}",Chinese
Sweet Sweet (2021),Three Stars,"Drama , Comedy , Drama , Life , Romance , Chinese | Episodes 24","Drama , Comedy , Drama , Life , Romance , Chinese","{'Liu Zhi Wei\nSupport Role', 'He Yi Qian\nSupport Role', 'Pan Zi Yan\nSupport Role', 'Hua Yu Jie\nSupport Role', 'Wang Tian Yu\nSupport Role', 'Zhao Yi Qin\nMain Role', 'Ding Yi Yi\nMain Role', 'Liu Yan Cheng\nSupport Role'}",Chinese
Girls Like Us (2021),Four Stars,"Drama , Kshow , Music , Chinese | Episodes 10","Girls Like Us , Girls Like Us Chinese Drama, Watch 黑怕女孩 eng sub, Girls Like Us online ep 1, ep 2, ep 3, ep 4, watch 黑怕女孩 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, Girls Like Us dub drama Cantonese, watch Girls Like Us ep 11, ep 12, ep 13, ep 14, ep 15, Girls Like Us drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB Girls Like Us english subtitle, Girls Like Us chinese subtitle, Girls Like Us kdrama, Watch 黑怕女孩 free drama online - Girls Like Us kissasian, Girls Like Us myasiantv, Girls Like Us dramacool, Girls Like Us dramanice, Girls Like Us newasiantv, Girls Like Us drama3s .","{'Marco Lin\nRegular Member', 'G.E.M.\nGuest', 'Zeng Yi Ke\nMain Host', 'Jackson\nMain Host'}",Chinese
Go Fridge Season 7 (2021),Three & Half Stars,"Drama , Comedy , Food , Friendship , Kshow , Chinese | Episodes 10+","Go Fridge Season 7 , Go Fridge Season 7 Chinese Drama, Watch 拜托了冰箱轰趴季 eng sub, Go Fridge Season 7 online ep 1, ep 2, ep 3, ep 4, watch 拜托了冰箱轰趴季 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, Go Fridge Season 7 dub drama Cantonese, watch Go Fridge Season 7 ep 11, ep 12, ep 13, ep 14, ep 15, Go Fridge Season 7 drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB Go Fridge Season 7 english subtitle, Go Fridge Season 7 chinese subtitle, Go Fridge Season 7 kdrama, Watch 拜托了冰箱轰趴季 free drama online - Go Fridge Season 7 kissasian, Go Fridge Season 7 myasiantv, Go Fridge Season 7 dramacool, Go Fridge Season 7 dramanice, Go Fridge Season 7 newasiantv, Go Fridge Season 7 drama3s .","{'', 'Wu Leo\nGuest', 'Xu Wei Zhou\nGuest', 'Ma Di\nGuest', 'Gong Jun\nGuest', 'Nine Kornchid Boonsathitpakdee\nRegular Member', 'Chen Zi Ming\nRegular Member', 'Jackson\nMain Host', 'Papi Jiang\nGuest', 'Li Xue Qin\nGuest', 'Zhao Zanilia\nGuest', 'Silence Wang\nGuest', 'Mao Bu Yi\nGuest', 'He Jiong\nMain Host', 'Liu Zhang\nRegular Member', 'Lusi Zhao\nGuest', 'Yue Yun Peng\nGuest', 'Yu Esther\nGuest', 'Guest', 'Zhang Vin\nGuest'}",Chinese
The Legend of Flying Daggers (2016),Three Stars,"Drama , Action , Drama , Wuxia , Chinese | Episodes 42","Although Li Huai is the grandson of “Xiao Li Fei Dao” Li Xun Huan, he is an illegitimate son, which caused him to roam around the world since young. Many years later, after returning to where he used to live after obtaining a treasure his mother left for him, he was accused of stealing silver from an official and fell into a trap set by the leader of the guards, Han Jun. In those difficult times, a mysterious woman Xue Cai Ye saved him time and again, causing their feelings for each other to grow.","{'', 'Cai Gang\nLi Hui Min\nSupporting Role', 'Tsui Jeremy\nLi Man Qing [Young]\nSupporting Role', 'Yang Ming Na\nPrincess De An\nSupporting Role', 'Yuan Crystal\nShui Wu Shang\nSupporting Role', 'Zi Teng Hua\nSupporting Role', 'Shui Wu Shang\nSupporting Role', 'Huang Howie\nLi Man Qing\nSupporting Role', 'Huang Ming\nLi Zheng\nSupporting Role', 'Zhou Ting Wei\nEunuch Gao\nSupporting Role', 'Lai Yu Meng\nZi Teng Hua\nSupporting Role', 'Yan Kevin\nLi Xun Huan\nGuest Role', 'Kwan Kenny\nLong Yi\nSupporting Role', 'Leng You Xuan\nSupporting Role', 'Wu Emma\nFang Ke Ke\nSupporting Role', 'Bai Michelle\nShang Guan Xian [Young]\nGuest Role', 'Lau Hawick\nLi Huai\nMain Role', 'Zong Feng Yan\nShang Guan Jin Hong\nSupporting Role', 'Yang Rong\nXue Cai Yue\nMain Role', 'Huang Zi Xi\nLeng You Xuan\nSupporting Role', 'He Zhong Hua\nXue Qing Bi\nSupporting Role'}",Chinese
Born To Dance (2021),Three Stars,"Drama , Kshow , Music , Chinese | Episodes 10+","Born To Dance , Born To Dance Chinese Drama, Watch 为舞而生 eng sub, Born To Dance online ep 1, ep 2, ep 3, ep 4, watch 为舞而生 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, Born To Dance dub drama Cantonese, watch Born To Dance ep 11, ep 12, ep 13, ep 14, ep 15, Born To Dance drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB Born To Dance english subtitle, Born To Dance chinese subtitle, Born To Dance kdrama, Watch 为舞而生 free drama online - Born To Dance kissasian, Born To Dance myasiantv, Born To Dance dramacool, Born To Dance dramanice, Born To Dance newasiantv, Born To Dance drama3s .","{'', 'Zhang Yi Fan\nRegular Member', 'Regular Member', 'Rikimaru\nRegular Member', 'Sally\nRegular Member', 'Babymonster An\nRegular Member', 'Tong Li Ya\nRegular Member', 'Ding Ze Ren\nRegular Member', 'Jin Chen\nRegular Member', 'Snow Kong\nRegular Member', 'Ding Cheng Xin\nRegular Member', 'Lana Zhao\nRegular Member', 'Theo Zhu\nRegular Member', 'SANTA\nRegular Member', 'Xia Zhi Guang\nRegular Member', 'Xin Liu\nRegular Member', 'Luo Yi Zhou\nRegular Member', 'Aria Jin\nRegular Member', 'Even Wong\nRegular Member', 'Li Zi Xuan\nRegular Member'}",Chinese
Jia You Xian Qi 2 (2000),Not Rated,"Drama , Comedy , Drama , Family , Romance , Chinese | Episodes 40","Jia You Xian Qi 2 , Jia You Xian Qi 2 Chinese Drama, Watch 家有仙妻2 eng sub, Jia You Xian Qi 2 online ep 1, ep 2, ep 3, ep 4, watch 家有仙妻2 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, Jia You Xian Qi 2 dub drama Cantonese, watch Jia You Xian Qi 2 ep 11, ep 12, ep 13, ep 14, ep 15, Jia You Xian Qi 2 drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB Jia You Xian Qi 2 english subtitle, Jia You Xian Qi 2 chinese subtitle, Jia You Xian Qi 2 kdrama, Watch 家有仙妻2 free drama online - Jia You Xian Qi 2 kissasian, Jia You Xian Qi 2 myasiantv, Jia You Xian Qi 2 dramacool, Jia You Xian Qi 2 dramanice, Jia You Xian Qi 2 newasiantv, Jia You Xian Qi 2 drama3s .",not available,Chinese
Good and Evil (2021),Three Stars,"Drama , Adventure , Drama , Fantasy , Historical , Romance , Chinese | Episodes 32","Good and Evil , Good and Evil Chinese Drama, Watch 百灵潭 eng sub, Good and Evil online ep 1, ep 2, ep 3, ep 4, watch 百灵潭 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, Good and Evil dub drama Cantonese, watch Good and Evil ep 11, ep 12, ep 13, ep 14, ep 15, Good and Evil drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB Good and Evil english subtitle, Good and Evil chinese subtitle, Good and Evil kdrama, Watch 百灵潭 free drama online - Good and Evil kissasian, Good and Evil myasiantv, Good and Evil dramacool, Good and Evil dramanice, Good and Evil newasiantv, Good and Evil drama3s .","{'', 'Chen Zheng Yang\nSupport Role', 'Wu Man Si\nSupport Role', 'He Mei Xuan\nSupport Role', 'Connie Kang\nMain Role', 'Zong Yuan Yuan\nSupport Role', 'Guo Fiction\nMain Role', 'Yu Lei\nSupport Role', 'Li Ming Jun\nSupport Role', 'Vincent Wei\nMain Role', 'Mickey Zhao\nSupport Role', 'Dong Chun Hui\nSupport Role', 'Support Role', 'Qu Tian Rui\nSupport Role'}",Chinese
Be Yourself (2021),Four Stars,"Drama , Comedy , Drama , Friendship , Romance , Youth , Chinese | Episodes 24","Drama , Comedy , Drama , Friendship , Romance , Youth , Chinese","{'', 'Yuan Yuan\nUnknown Role', 'Vivienne Tien\nMain Role', 'Ao Rui Peng\nSupport Role', 'Wu Xing Jian\nSupport Role', 'Liu Jia\nSupport Role', 'Zhai Zi Lu\nMain Role', 'Nate Gong\nSupport Role', 'Li Jean\nSupport Role', 'Shen Yue\nMain Role', 'Liu Jun\nSupport Role', 'Zhang Ruo Nan\nMain Role', 'Liang Jing Kang\nMain Role', 'Zheng Miao\nSupport Role', 'Wang Riley\nGuest Role', 'Ding Guan Sen\nMain Role', 'Li Zhi\nUnknown Role', 'Zhang Xin Yi\nMain Role'}",Chinese
The Bond (2021),Three Stars,"Drama , Drama , Family , Life , Chinese | Episodes 36","The Bond , The Bond Chinese Drama, Watch 乔家的儿女 eng sub, The Bond online ep 1, ep 2, ep 3, ep 4, watch 乔家的儿女 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, The Bond dub drama Cantonese, watch The Bond ep 11, ep 12, ep 13, ep 14, ep 15, The Bond drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB The Bond english subtitle, The Bond chinese subtitle, The Bond kdrama, Watch 乔家的儿女 free drama online - The Bond kissasian, The Bond myasiantv, The Bond dramacool, The Bond dramanice, The Bond newasiantv, The Bond drama3s .","{'', 'Liu Lin\nSupport Role', 'Qu Zhe Ming\nSupport Role', 'Zhang Wan Yi\nMain Role', 'Terry Hou\nSupport Role', 'Zhang Kai Zhou\nUnknown Role', 'Zhou Cassie\nSupport Role', 'Mo Xi\nUnknown Role', 'Li Jean\nSupport Role', 'Liu Jun\nSupport Role', 'Sun Meng Han\nUnknown', 'Zhou Yi Ran\nMain Role', 'Zhu Zhu\nSupport Role', 'Chang Long\nSupport Role', 'Tang Tina\nGuest Role', 'Zhang Karlina\nGuest Role', 'Bai White\nMain Role', 'Mao Xiao Tong\nMain Role', 'Hou Hong Liang\nUnknown Role'}",Chinese
Love Under the Full Moon (2021),Three Stars,"Drama , Drama , Fantasy , Romance , Chinese | Episodes 24","Drama , Drama , Fantasy , Romance , Chinese","{'Yao An Lian\nSupport Role', '', 'Huang Francis\nSupport Role', 'Wang Hong Mei\nSupport Role', 'Shen Yao\nSupport Role', 'Zheng Ye Cheng\nMain Role', 'Zhang Ye Shi\nSupport Role', 'Yalkun Merxat\nMain Role', 'Wei Lu\nSupport Role', 'Zheng Fan Xing\nSupport Role', 'Wang Ting\nSupport Role', 'Wang Dong\nSupport Role', 'Li Hai Shu\nUnknown Role', 'Ju Jing Yi\nMain Role', 'Zhao Xiao Su\nSupport Role', 'Shao Wen Yi\nUnknown Role', 'Huang Yan Wei\nUnknown Role'}",Chinese
Pandora's Box (2021),Three Stars,"Drama , Crime , Drama , Mystery , Sci-Fi , Thriller , Chinese | Episodes 12","Drama , Crime , Drama , Mystery , Sci-Fi , Thriller , Chinese","{'He Du Juan\nMain Role', 'Chang Joseph\nMain Role', 'Cheung Ray\nMain Role', 'Zhong Jun Yan\nUnknown Role', 'Liu Xue Yi\nMain Role', 'Jiang Xin Guang\nUnknown Role', 'Jiang Lei\nUnknown Role', 'Kurata Yasuaki\nSupport Role', 'Miu Michael\nMain Role'}",Chinese
"Prince Consort, Please Advise (2021)",Two & Half Stars,"Drama , Comedy , Drama , Family , Historical , Romance , Chinese | Episodes 39","Sun Wu Hen, the princess of Haitang Kingdom, was forced to marry into the noble Ma family of Xiangxiong Kingdom. However, after she arrived, she found that the folk traditions of the Xiangxiong Kingdom were completely different from the Haitang Kingdom. The Ma family she was married to is allowing her to freely choose one of the five Ma family brothers to marry. In this way, the ambitious princess Sun Wu Hen and the five candidates have opened a ""trial marriage"" life. ","{'Li Ming Jun\nMain Role', 'Yang Hao Ming\nMain Role', 'Pei Jiong Qi\nMain Role', 'Deng Fei\nSupport Role', 'Hsin Zhang\nMain Role', 'Li Ze Qian\nMain Role', 'Wang Hao Xiang\nMain Role'}",Chinese
One Sword Sweeps All (2019),Four & Half Stars,"Drama , Drama , Romance , War , Chinese | Episodes 40","One Sword Sweeps All , One Sword Sweeps All Chinese Drama, Watch 一剑横空 eng sub, One Sword Sweeps All online ep 1, ep 2, ep 3, ep 4, watch 一剑横空 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, One Sword Sweeps All dub drama Cantonese, watch One Sword Sweeps All ep 11, ep 12, ep 13, ep 14, ep 15, One Sword Sweeps All drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB One Sword Sweeps All english subtitle, One Sword Sweeps All chinese subtitle, One Sword Sweeps All kdrama, Watch 一剑横空 free drama online - One Sword Sweeps All kissasian, One Sword Sweeps All myasiantv, One Sword Sweeps All dramacool, One Sword Sweeps All dramanice, One Sword Sweeps All newasiantv, One Sword Sweeps All drama3s .","{'', 'Zhang Chun Zhong\nSupport Role', 'Lei Peng Kun\nSupport Role', 'Ma Xian Kai\nSupport Role', 'Han Yue\nSupport Role', 'Wang Xiu Qiang\nSupport Role', 'Huang Shi Chao\nMain Role', 'Yang Bin\nSupport Role', 'Chou Shuo Kang\nSupport Role', 'Li Qian\nMain Role', 'Ding Yong Dai\nMain Role', 'Jia JJ\nMain Role', 'Shan Hou Pei\nSupport Role', 'Fan Louis\nMain Role', 'Support Role', 'Shi Qiang', 'Ma Rui Ze\nGuest Role', 'Jet Li\nSupport Role', 'Guo Meng\nSupport Role', 'Zhang Zhen Jiang\nSupport Role', 'Zhan Jun Lin\nGuest Role'}",Chinese
Song of Youth (2021),Three & Half Stars,"Drama , Comedy , Drama , Family , Historical , Romance , Chinese | Episodes 40+","Set in the Ming dynasty during Long Qing's Era, Lin Shao Chun's family was destroyed after her father was maligned for corruption. She then joins the troupe, learning all sorts of different skills. During a performance, she meets a rich young master named Sun Yu Lou, who falls in love with her. With Sun Yu Lou's help, Lin Shao Chun disguises as man and joined the national entrance examinations. In under a year, Lin Shao Chun becomes a successful businesswoman and got married to Sun Yu Lou, helping to mediate the relationships within the family and also solving all kinds of crisis; winning praise from everyone. However, she also finds out that the one who caused her family's demise is his father-in-law Sun Xun. In the name of justice, Lin Shao Chun eventually decides to to place righteousness before family. ","{'Pei Jia Xin\nSupport Role', '', 'Wang Xing Yue\nSupport Role', 'Zhou Lu La\nSupport Role', 'Jackie Li\nSupport Role', 'Daddi Tang\nGuest Role', 'Bai Lu\nMain Role', 'Zhu Zhi Ling\nGuest Role', 'Lu Yan Qi', 'Bian Tian Yang\nSupport Role', 'Jin Chen\nMain Role', 'Wen Zheng Rong\nGuest Role', 'Chang Cheng\nSupport Role', 'Main Role', 'Wang Xi\nSupport Role', 'Chen Du Ling\nGuest Role', 'Xuan Lu', 'E Jingwen\nSupport Role', 'Zhang Lei\nSupport Role', 'Qiao Xin', 'Huang Yang Dian Tian\nSupport Role', 'Zhang Zhi Xi\nGuest Role'}",Chinese
Medical Examiner Dr. Qin: Silent Evidence (2021),Three & Half Stars,"Drama , Crime , Detective , Drama , Mystery , Suspense , Chinese | Episodes 30","Drama , Crime , Detective , Drama , Mystery , Suspense , Chinese","{'', 'Support Role', 'Li Yi Tong\nSupport Role', 'Xiao Ran\nSupport Role', 'Li Shu Tong\nSupport Role', 'Ying Jun\nGuest Role', 'Wang Hai Di\nSupport Role', 'Qin Ming\nUnknown Role', 'Zhao Rui Han\nSupport Role', 'Wang Wayne\nSupport Role', 'Zhou Yu Tong\nMain Role', 'Yuan Hao\nMain Role', 'Zhang Yu Jian\nMain Role'}",Chinese
Dream of Chang'an (2021),Three Stars,"Drama , Drama , Historical , Romance , Chinese | Episodes 49","Drama , Drama , Historical , Romance , Chinese","{'', 'Shao Chang Yong\nUnknown Role', 'Main Role', 'Zeng Li Zhen\nUnknown Role', 'Bai Shu\nSupport Role', 'Yao Yi Chen\nSupport Role', 'Liu Guo Nan\nUnknown Role', 'Zhong Kai\nUnknown Role', 'Zhong Jun Yan\nUnknown Role', 'Li Ang\nSupport Role', 'Gao Xin Jie\nUnknown Role', 'Xi Xue\nSupport Role', 'Fu Fang Jun\nSupport Role', 'Yang Xi Zi\nSupport Role', 'Zhao Li Jun\nUnknown Role', 'Li Jun Yi\nSupport Role', 'Li Ze\nSupport Role', 'He Mickey\nSupport Role'}",Chinese
Dear Parents (2021),Three Stars,"Drama , Drama , Family , Life , Chinese | Episodes 41+","Dear Parents , Dear Parents Chinese Drama, Watch 亲爱的爸妈 eng sub, Dear Parents online ep 1, ep 2, ep 3, ep 4, watch 亲爱的爸妈 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, Dear Parents dub drama Cantonese, watch Dear Parents ep 11, ep 12, ep 13, ep 14, ep 15, Dear Parents drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB Dear Parents english subtitle, Dear Parents chinese subtitle, Dear Parents kdrama, Watch 亲爱的爸妈 free drama online - Dear Parents kissasian, Dear Parents myasiantv, Dear Parents dramacool, Dear Parents dramanice, Dear Parents newasiantv, Dear Parents drama3s .","{'', 'Liya Cui\nSupport Role', 'Wang Zi Rui\nSupport Role', 'Li Zi Xuan\nSupport Role', 'Liu En Shang\nSupport Role', 'Wang Rui Xin\nUnknown Role', 'Xia Han Yu\nSupport Role', 'Aaron Deng\nSupport Role', 'Zhang Yi Jie\nMain Role', 'He Chang Xi\nSupport Role', 'Li Chun Yuan\nSupport Role', 'Support Role', 'Liu Shuo\nSupport Role', 'Luna Qin\nSupport Role', 'Flora Dai\nSupport Role', 'Wang Yan Hui\nMain Role', 'Sun Jian Fei\nSupport Role', 'Zhai Xiao Wen\nMain Role', 'Yan Ni\nMain Role'}",Chinese
A River Runs Through It (2021),Three & Half Stars,"Drama , Drama , Romance , School , Youth , Chinese | Episodes 32+","A River Runs Through It , A River Runs Through It Chinese Drama, Watch 上游 eng sub, A River Runs Through It online ep 1, ep 2, ep 3, ep 4, watch 上游 ep 5, ep 6, ep 7, ep 8, ep 9, ep 10, A River Runs Through It dub drama Cantonese, watch A River Runs Through It ep 11, ep 12, ep 13, ep 14, ep 15, A River Runs Through It drama ep 16, ep 17, ep 18, ep 19, ep 20,Ep 21,22,23,24,25,26,27,28,29,30 ENGSUB A River Runs Through It english subtitle, A River Runs Through It chinese subtitle, A River Runs Through It kdrama, Watch 上游 free drama online - A River Runs Through It kissasian, A River Runs Through It myasiantv, A River Runs Through It dramacool, A River Runs Through It dramanice, A River Runs Through It newasiantv, A River Runs Through It drama3s .","{'Judy Qi\nSupport Role', 'Jiang Zhuo Jun\nSupport Role', 'Wang Richards\nMain Role', 'Sha Wei Qi\nUnknown Role', 'Tan Quan\nSupport Role', 'Jin Yuan Yuan\nUnknown Role', 'Chen Bo Hao\nSupport Role', 'Hu Yi Xuan\nMain Role'}",Chinese
